# The IANA media type registry: every registered type, carried byte for byte as the registry
# states it. A string literal equal to a row's identifier is the publisher's own identifier
# written into a repository, which is a citation no English word can make; nothing here is an
# English label, so this is never matched against a declared name and never placed as prose.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# concept and prefLabel are the registered template, byte for byte. broader and module name the
# registry the type is filed under. definition is empty for every row because the registry
# publishes none. note carries the registry's reference, and its own deprecation statement where
# it makes one — a deprecated identifier is still the registry's identifier, so the row stays.
#
# Source: IANA media types, https://www.iana.org/assignments/media-types/ (application.csv, audio.csv, font.csv, haptics.csv, image.csv, message.csv, model.csv, multipart.csv, text.csv, video.csv), retrieved 2026-08-19
#   (the registry states no revision, so the file set is the citation, pinned by the SHA-256
#   ContentDigest states over the ten CSVs: fd3eea02e8610628e4a3b6eb0b66a415fdbf973ce1e73e667be24b12cd505aeb).
# Licence: CC0 1.0 (https://www.iana.org/help/licensing-terms — "IANA and IETF intend that
#   the Protocol Registries may be freely used by any party for any purpose", with both
#   organisations' rights "subject to the Creative Commons CC0 1.0 dedication").
# Generated by MediaTypeExtraction: 2344 media types.
application/vnd.openxmlformats-officedocument.presentationml.comments+xml	application/vnd.openxmlformats-officedocument.presentationml.comments+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.handoutMaster+xml	application/vnd.openxmlformats-officedocument.presentationml.handoutMaster+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.notesMaster+xml	application/vnd.openxmlformats-officedocument.presentationml.notesMaster+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.notesSlide+xml	application/vnd.openxmlformats-officedocument.presentationml.notesSlide+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.presProps+xml	application/vnd.openxmlformats-officedocument.presentationml.presProps+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.presentation	application/vnd.openxmlformats-officedocument.presentationml.presentation		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml	application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.slide	application/vnd.openxmlformats-officedocument.presentationml.slide		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.slide+xml	application/vnd.openxmlformats-officedocument.presentationml.slide+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.slideLayout+xml	application/vnd.openxmlformats-officedocument.presentationml.slideLayout+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.slideMaster+xml	application/vnd.openxmlformats-officedocument.presentationml.slideMaster+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.slideUpdateInfo+xml	application/vnd.openxmlformats-officedocument.presentationml.slideUpdateInfo+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.slideshow	application/vnd.openxmlformats-officedocument.presentationml.slideshow		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml	application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.tableStyles+xml	application/vnd.openxmlformats-officedocument.presentationml.tableStyles+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.tags+xml	application/vnd.openxmlformats-officedocument.presentationml.tags+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.template	application/vnd.openxmlformats-officedocument.presentationml.template		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.template.main+xml	application/vnd.openxmlformats-officedocument.presentationml.template.main+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.presentationml.viewProps+xml	application/vnd.openxmlformats-officedocument.presentationml.viewProps+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.calcChain+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.calcChain+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.externalLink+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.externalLink+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheDefinition+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheDefinition+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheRecords+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.pivotCacheRecords+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotTable+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.pivotTable+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.queryTable+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.queryTable+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionHeaders+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.revisionHeaders+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionLog+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.revisionLog+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.sharedStrings+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.sharedStrings+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.sheetMetadata+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.sheetMetadata+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.template	application/vnd.openxmlformats-officedocument.spreadsheetml.template		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.userNames+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.userNames+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.volatileDependencies+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.volatileDependencies+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml	application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.theme+xml	application/vnd.openxmlformats-officedocument.theme+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.themeOverride+xml	application/vnd.openxmlformats-officedocument.themeOverride+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.vmlDrawing	application/vnd.openxmlformats-officedocument.vmlDrawing		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.document	application/vnd.openxmlformats-officedocument.wordprocessingml.document		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.fontTable+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.fontTable+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.numbering+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.numbering+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.settings+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.settings+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.styles+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.styles+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.template	application/vnd.openxmlformats-officedocument.wordprocessingml.template		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.template.main+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.template.main+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-officedocument.wordprocessingml.webSettings+xml	application/vnd.openxmlformats-officedocument.wordprocessingml.webSettings+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-package.core-properties+xml	application/vnd.openxmlformats-package.core-properties+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-package.digital-signature-xmlsignature+xml	application/vnd.openxmlformats-package.digital-signature-xmlsignature+xml		application	media-type	application		[Makoto_Murata]
application/vnd.openxmlformats-package.relationships+xml	application/vnd.openxmlformats-package.relationships+xml		application	media-type	application		[Makoto_Murata]
application/vnd.oracle.resource+json	application/vnd.oracle.resource+json		application	media-type	application		[Ning_Dong]
application/vnd.orange.indata	application/vnd.orange.indata		application	media-type	application		[CHATRAS_Bruno]
application/vnd.osa.netdeploy	application/vnd.osa.netdeploy		application	media-type	application		[Steven_Klos]
application/vnd.osgeo.mapguide.package	application/vnd.osgeo.mapguide.package		application	media-type	application		[Jason_Birch]
application/vnd.osgi.bundle	application/vnd.osgi.bundle		application	media-type	application		[Peter_Kriens]
application/vnd.osgi.dp	application/vnd.osgi.dp		application	media-type	application		[Peter_Kriens]
application/vnd.osgi.subsystem	application/vnd.osgi.subsystem		application	media-type	application		[Peter_Kriens]
application/vnd.otps.ct-kip+xml	application/vnd.otps.ct-kip+xml		application	media-type	application		[Magnus_Nystrom]
application/vnd.oxli.countgraph	application/vnd.oxli.countgraph		application	media-type	application		[C._Titus_Brown]
application/vnd.pagerduty+json	application/vnd.pagerduty+json		application	media-type	application		[Steve_Rice]
application/vnd.palm	application/vnd.palm		application	media-type	application		[Gavin_Peacock]
application/vnd.panoply	application/vnd.panoply		application	media-type	application		[Natarajan_Balasundara]
application/vnd.paos.xml	application/vnd.paos.xml		application	media-type	application		[John_Kemp]
application/vnd.pasti-stx-disk-image	application/vnd.pasti-stx-disk-image		application	media-type	application		[Thomas_Huth]
application/vnd.patentdive	application/vnd.patentdive		application	media-type	application		[Christian_Trosclair]
application/vnd.patientecommsdoc	application/vnd.patientecommsdoc		application	media-type	application		[Andrew_David_Kendall]
